customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Refined_Segment,loyalty_tier,support_ticket_count,city_tier,age_group,acquisition_channel
CUST02099,168,3,2275.89,2,2,3,06_At-Risk (Dormant),Silver,0,Tier 3,25-34,Organic
CUST02100,51,9,4873.24,3,5,5,02_Loyal & Engaged,None,2,Tier 3,45+,Organic
CUST02101,79,7,4502.69,3,5,4,02_Loyal & Engaged,None,2,Tier 2,25-34,Referral
CUST02102,18,7,4096.23,5,5,4,03_Promising,Platinum,0,Tier 1,35-44,Referral
CUST02103,105,2,1052.31,3,1,1,08_Unclassified,Platinum,1,Tier 2,45+,Marketplace
CUST02104,16,3,2519.2,5,2,3,03_Promising,Silver,0,Tier 2,25-34,Referral
CUST02105,7,6,3931.45,5,4,4,02_Loyal & Engaged,None,2,Tier 1,35-44,Marketplace
CUST02106,32,9,22131.36,4,5,5,01_Champions,Gold,3,Tier 2,25-34,Google Search
CUST02107,151,5,3080.15,2,4,3,04_Needs Nurturing,None,0,Tier 1,35-44,Organic
CUST02108,54,4,2559.18,3,3,3,02_Loyal & Engaged,None,2,Tier 2,18-24,Referral
CUST02109,7,6,4224.2300000000005,5,4,4,02_Loyal & Engaged,None,1,Tier 2,45+,Instagram
CUST02110,11,3,3091.2000000000003,5,2,3,03_Promising,Gold,0,Tier 3,25-34,Instagram
CUST02111,245,1,1404.22,1,1,2,06_At-Risk (Dormant),Silver,0,Tier 1,45+,Influencer
CUST02112,396,3,1402.8600000000001,1,2,2,06_At-Risk (Dormant),Silver,0,Tier 2,18-24,Instagram
CUST02113,255,2,2358.37,1,1,3,06_At-Risk (Dormant),None,0,Tier 2,35-44,Marketplace
CUST02114,172,2,587.4200000000001,2,1,1,05_At-Risk (High Concern),None,1,Tier 1,18-24,Marketplace
CUST02115,2,4,3950.54,5,3,4,03_Promising,None,0,Tier 3,18-24,Organic
CUST02116,212,2,1180.1399999999999,1,1,2,05_At-Risk (High Concern),Silver,1,Tier 2,35-44,Organic
CUST02117,14,4,4133.6,5,3,4,03_Promising,None,0,Tier 1,35-44,Instagram
CUST02118,154,7,5739.9800000000005,2,5,5,04_Needs Nurturing,Silver,0,Tier 3,35-44,Organic
CUST02119,32,4,3250.83,4,3,4,02_Loyal & Engaged,None,2,Tier 2,25-34,Referral
CUST02120,31,10,6730.96,4,5,5,02_Loyal & Engaged,None,1,Tier 2,25-34,Marketplace
CUST02121,16,3,1252.6599999999999,5,2,2,03_Promising,Silver,0,Tier 1,35-44,Instagram
CUST02122,28,2,2531.96,4,1,3,03_Promising,None,0,Tier 1,25-34,Referral
CUST02123,42,2,955.03,4,1,1,08_Unclassified,None,0,Tier 1,25-34,Influencer
CUST02124,12,4,1738.73,5,3,2,03_Promising,Silver,0,Tier 2,18-24,Instagram
CUST02125,201,1,321.85,1,1,1,05_At-Risk (High Concern),Gold,1,Tier 2,25-34,Instagram
CUST02126,267,1,698.21,1,1,1,06_At-Risk (Dormant),None,0,Tier 2,18-24,Instagram
CUST02127,271,1,1050.81,1,1,1,06_At-Risk (Dormant),Gold,0,Tier 1,45+,Google Search
CUST02128,102,1,1406.44,3,1,2,08_Unclassified,Silver,0,Tier 1,18-24,Google Search
CUST02129,151,1,787.79,2,1,1,06_At-Risk (Dormant),None,0,Tier 1,18-24,Instagram
CUST02130,145,3,1356.56,2,2,2,05_At-Risk (High Concern),Silver,2,Tier 2,25-34,Instagram
CUST02131,44,5,3079.83,3,4,3,02_Loyal & Engaged,None,1,Tier 1,25-34,Instagram
CUST02132,10,2,962.1800000000001,5,1,1,08_Unclassified,None,0,Tier 3,25-34,Google Search
CUST02133,4,5,5915.030000000001,5,4,5,02_Loyal & Engaged,None,1,Tier 1,25-34,Google Search
CUST02134,9,4,2837.51,5,3,3,02_Loyal & Engaged,Silver,1,Tier 2,25-34,Marketplace
CUST02135,127,1,1006.67,2,1,1,05_At-Risk (High Concern),None,1,Tier 1,35-44,Organic
CUST02136,145,4,3776.61,2,3,4,04_Needs Nurturing,None,1,Tier 2,25-34,Google Search
CUST02137,18,5,4228.32,5,4,4,02_Loyal & Engaged,None,2,Tier 3,25-34,Instagram
CUST02138,255,1,472.88,1,1,1,05_At-Risk (High Concern),None,1,Tier 1,25-34,Instagram
CUST02139,23,2,1049.8,4,1,1,08_Unclassified,None,0,Tier 1,25-34,Google Search
CUST02140,6,8,5198.19,5,5,5,01_Champions,Gold,1,Tier 1,25-34,Marketplace
CUST02141,138,2,2337.84,2,1,3,06_At-Risk (Dormant),None,0,Tier 2,18-24,Google Search
CUST02142,140,1,1330.95,2,1,2,06_At-Risk (Dormant),None,0,Tier 2,18-24,Marketplace
CUST02143,11,2,1933.62,5,1,2,03_Promising,Silver,0,Tier 1,18-24,Organic
CUST02144,15,3,1995.9199999999998,5,2,2,03_Promising,Silver,0,Tier 2,18-24,Organic
CUST02145,172,7,4813.139999999999,2,5,5,04_Needs Nurturing,None,0,Tier 1,25-34,Marketplace
CUST02146,179,1,917.63,2,1,1,06_At-Risk (Dormant),None,0,Tier 1,25-34,Google Search
CUST02147,185,2,997.9000000000001,2,1,1,06_At-Risk (Dormant),None,0,Tier 1,45+,Instagram
CUST02148,59,2,1189.42,3,1,2,08_Unclassified,None,0,Tier 2,25-34,Influencer
CUST02149,125,2,3065.5299999999997,2,1,3,06_At-Risk (Dormant),Gold,0,Tier 2,25-34,Google Search
CUST02150,306,4,2166.25,1,3,3,08_Unclassified,None,0,Tier 2,25-34,Instagram
CUST02151,23,4,3574.58,4,3,4,02_Loyal & Engaged,None,1,Tier 1,25-34,Google Search
CUST02152,170,4,2366.99,2,3,3,04_Needs Nurturing,Silver,1,Tier 3,25-34,Referral
CUST02153,139,6,6234.7,2,4,5,04_Needs Nurturing,None,2,Tier 3,45+,Instagram
CUST02154,50,17,12407.640000000001,3,5,5,02_Loyal & Engaged,Gold,3,Tier 2,35-44,Influencer
CUST02155,258,1,846.73,1,1,1,06_At-Risk (Dormant),None,0,Tier 3,45+,Marketplace
CUST02156,275,1,1705.47,1,1,2,06_At-Risk (Dormant),None,0,Tier 2,25-34,Google Search
CUST02157,109,1,736.31,3,1,1,08_Unclassified,Gold,0,Tier 1,45+,Organic
CUST02158,162,8,4793.27,2,5,5,04_Needs Nurturing,Silver,1,Tier 1,35-44,Organic
CUST02159,37,4,2057.31,4,3,2,03_Promising,None,0,Tier 1,35-44,Influencer
CUST02160,26,5,3006.65,4,4,3,02_Loyal & Engaged,None,2,Tier 3,25-34,Influencer
CUST02161,214,3,2402.2799999999997,1,2,3,05_At-Risk (High Concern),None,1,Tier 1,35-44,Instagram
CUST02162,40,8,5688.39,4,5,5,03_Promising,None,0,Tier 2,18-24,Google Search
CUST02163,184,3,2010.3600000000001,2,2,2,05_At-Risk (High Concern),None,1,Tier 1,18-24,Marketplace
CUST02164,21,3,1700.42,4,2,2,03_Promising,Gold,1,Tier 2,18-24,Marketplace
CUST02165,2,3,975.63,5,2,1,03_Promising,None,0,Tier 2,25-34,Marketplace
CUST02166,59,2,1722.44,3,1,2,08_Unclassified,Silver,1,Tier 1,25-34,Google Search
CUST02167,104,5,3963.67,3,4,4,04_Needs Nurturing,None,0,Tier 2,25-34,Google Search
CUST02168,226,3,2219.25,1,2,3,05_At-Risk (High Concern),None,1,Tier 1,25-34,Google Search
CUST02169,45,5,3983.27,3,4,4,02_Loyal & Engaged,Gold,2,Tier 3,18-24,Referral
CUST02170,199,6,3749.08,2,4,4,04_Needs Nurturing,Silver,3,Tier 1,35-44,Marketplace
CUST02171,23,4,4255.29,4,3,4,03_Promising,None,0,Tier 1,18-24,Referral
CUST02172,8,8,6256.6900000000005,5,5,5,01_Champions,None,3,Tier 1,25-34,Referral
CUST02173,35,3,3190.33,4,2,4,03_Promising,None,1,Tier 1,25-34,Google Search
CUST02174,2,10,5994.51,5,5,5,01_Champions,None,2,Tier 3,35-44,Google Search
CUST02175,43,7,4997.8,3,5,5,02_Loyal & Engaged,Gold,0,Tier 2,35-44,Instagram
CUST02176,175,1,971.25,2,1,1,06_At-Risk (Dormant),None,0,Tier 1,25-34,Marketplace
CUST02177,258,1,898.53,1,1,1,06_At-Risk (Dormant),None,0,Tier 2,45+,Google Search
CUST02178,17,6,4153.84,5,4,4,02_Loyal & Engaged,None,1,Tier 2,25-34,Organic
CUST02179,2,3,1770.31,5,2,2,03_Promising,Platinum,1,Tier 1,18-24,Google Search
CUST02180,183,3,2631.13,2,2,3,05_At-Risk (High Concern),Silver,1,Tier 1,35-44,Organic
CUST02181,5,2,2054.92,5,1,2,03_Promising,None,0,Tier 1,25-34,Google Search
CUST02182,2,4,2717.77,5,3,3,02_Loyal & Engaged,None,1,Tier 1,35-44,Organic
CUST02183,112,2,2206.5,2,1,3,06_At-Risk (Dormant),None,0,Tier 2,25-34,Instagram
CUST02184,171,2,1434.1,2,1,2,05_At-Risk (High Concern),None,1,Tier 1,35-44,Google Search
CUST02185,271,6,2701.7200000000003,1,4,3,08_Unclassified,None,1,Tier 1,18-24,Instagram
CUST02186,183,5,3170.84,2,4,4,04_Needs Nurturing,Gold,0,Tier 2,25-34,Referral
CUST02187,278,1,1006.5,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,18-24,Instagram
CUST02188,186,2,640.48,2,1,1,06_At-Risk (Dormant),None,0,Tier 1,25-34,Google Search
CUST02189,40,5,3156.09,4,4,4,02_Loyal & Engaged,None,1,Tier 1,18-24,Google Search
CUST02190,46,6,2916.31,3,4,3,02_Loyal & Engaged,None,1,Tier 3,25-34,Organic
CUST02191,219,4,2674.4,1,3,3,08_Unclassified,Silver,0,Tier 1,25-34,Influencer
CUST02192,14,2,2640.42,5,1,3,03_Promising,Gold,0,Tier 1,18-24,Referral
CUST02193,24,2,1008.03,4,1,1,08_Unclassified,None,0,Tier 3,18-24,Organic
CUST02194,34,6,8262.71,4,4,5,01_Champions,Gold,0,Tier 1,25-34,Organic
CUST02195,180,8,4744.28,2,5,4,04_Needs Nurturing,None,1,Tier 1,25-34,Marketplace
CUST02196,236,1,605.92,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,25-34,Instagram
CUST02197,82,1,362.15,3,1,1,08_Unclassified,Silver,0,Tier 2,25-34,Referral
CUST02198,157,3,3118.08,2,2,4,06_At-Risk (Dormant),Silver,0,Tier 1,18-24,Influencer
CUST02199,157,4,2638.62,2,3,3,04_Needs Nurturing,None,2,Tier 2,35-44,Organic
CUST02200,27,4,2568.2200000000003,4,3,3,03_Promising,None,0,Tier 2,45+,Referral
CUST02201,190,5,4412.26,2,4,4,04_Needs Nurturing,Silver,0,Tier 1,35-44,Instagram
CUST02202,50,7,3712.65,3,5,4,04_Needs Nurturing,None,0,Tier 1,18-24,Instagram
CUST02203,18,4,2130.37,5,3,3,03_Promising,None,0,Tier 1,25-34,Marketplace
CUST02204,236,1,456.72,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,25-34,Instagram
CUST02205,18,3,3059.72,5,2,3,03_Promising,None,0,Tier 1,25-34,Influencer
CUST02206,339,2,1232.78,1,1,2,05_At-Risk (High Concern),Gold,1,Tier 2,25-34,Marketplace
CUST02207,33,11,7842.84,4,5,5,02_Loyal & Engaged,None,3,Tier 2,25-34,Organic
CUST02208,184,6,5051.27,2,4,5,04_Needs Nurturing,None,1,Tier 2,18-24,Marketplace
CUST02209,23,5,2357.51,4,4,3,03_Promising,None,0,Tier 1,35-44,Organic
CUST02210,215,2,1718.96,1,1,2,06_At-Risk (Dormant),Silver,0,Tier 1,35-44,Marketplace
CUST02211,36,6,4246.04,4,4,4,01_Champions,Gold,1,Tier 2,35-44,Marketplace
CUST02212,113,1,619.75,2,1,1,06_At-Risk (Dormant),Gold,0,Tier 1,25-34,Influencer
CUST02213,104,3,1948.1499999999999,3,2,2,04_Needs Nurturing,Silver,2,Tier 1,35-44,Influencer
CUST02214,274,6,5751.179999999999,1,4,5,08_Unclassified,Gold,3,Tier 2,18-24,Google Search
CUST02215,54,2,1522.96,3,1,2,08_Unclassified,Silver,1,Tier 2,45+,Organic
CUST02216,151,3,2218.09,2,2,3,05_At-Risk (High Concern),Silver,2,Tier 3,25-34,Google Search
CUST02217,17,4,3110.29,5,3,3,03_Promising,None,0,Tier 3,35-44,Influencer
CUST02218,34,6,4259.38,4,4,4,02_Loyal & Engaged,None,1,Tier 2,25-34,Google Search
CUST02219,100,1,484.4,3,1,1,08_Unclassified,None,0,Tier 1,25-34,Instagram
CUST02220,53,2,765.9,3,1,1,08_Unclassified,Silver,0,Tier 3,25-34,Instagram
CUST02221,95,1,682.97,3,1,1,08_Unclassified,Gold,0,Tier 3,25-34,Referral
CUST02222,153,1,836.55,2,1,1,05_At-Risk (High Concern),Silver,1,Tier 1,18-24,Marketplace
CUST02223,46,3,1690.5500000000002,3,2,2,04_Needs Nurturing,Gold,0,Tier 2,25-34,Instagram
CUST02224,258,3,1603.7,1,2,2,05_At-Risk (High Concern),None,1,Tier 2,18-24,Organic
CUST02225,21,7,2816.32,4,5,3,02_Loyal & Engaged,Silver,2,Tier 1,25-34,Influencer
CUST02226,30,12,9508.01,4,5,5,01_Champions,Gold,3,Tier 1,25-34,Google Search
CUST02227,89,4,2320.84,3,3,3,02_Loyal & Engaged,None,1,Tier 1,25-34,Google Search
CUST02228,148,3,2870.67,2,2,3,05_At-Risk (High Concern),Silver,2,Tier 2,25-34,Referral
CUST02229,29,7,5992.74,4,5,5,01_Champions,Silver,1,Tier 2,25-34,Marketplace
CUST02230,85,1,388.37,3,1,1,08_Unclassified,None,0,Tier 2,45+,Referral
CUST02231,17,5,2862.12,5,4,3,02_Loyal & Engaged,Silver,0,Tier 1,18-24,Organic
CUST02232,17,3,1414.77,5,2,2,03_Promising,Silver,0,Tier 1,18-24,Google Search
CUST02233,45,2,1686.71,3,1,2,08_Unclassified,None,0,Tier 1,18-24,Google Search
CUST02234,230,1,880.11,1,1,1,05_At-Risk (High Concern),Gold,1,Tier 2,45+,Referral
CUST02235,113,1,221.66,2,1,1,06_At-Risk (Dormant),None,0,Tier 2,18-24,Referral
CUST02236,206,2,1413.8899999999999,1,1,2,06_At-Risk (Dormant),None,0,Tier 3,25-34,Google Search
CUST02237,35,7,5050.48,4,5,5,01_Champions,Gold,1,Tier 2,25-34,Referral
CUST02238,118,10,6304.62,2,5,5,04_Needs Nurturing,Gold,3,Tier 3,45+,Referral
CUST02239,106,1,576.85,3,1,1,08_Unclassified,Silver,0,Tier 3,25-34,Instagram
CUST02240,12,2,2911.94,5,1,3,03_Promising,None,0,Tier 1,18-24,Google Search
CUST02241,175,4,3532.06,2,3,4,04_Needs Nurturing,Gold,0,Tier 1,45+,Marketplace
CUST02242,191,3,2407.42,2,2,3,05_At-Risk (High Concern),None,1,Tier 2,25-34,Google Search
CUST02243,194,4,2923.57,2,3,3,04_Needs Nurturing,Silver,1,Tier 2,18-24,Instagram
CUST02244,38,5,2694.23,4,4,3,02_Loyal & Engaged,Silver,0,Tier 1,35-44,Organic
CUST02245,144,8,4970.59,2,5,5,04_Needs Nurturing,Silver,2,Tier 1,25-34,Google Search
CUST02246,214,3,2005.87,1,2,2,05_At-Risk (High Concern),None,1,Tier 2,18-24,Instagram
CUST02247,13,3,1825.17,5,2,2,03_Promising,None,0,Tier 1,25-34,Google Search
CUST02248,154,1,1245.24,2,1,2,06_At-Risk (Dormant),None,0,Tier 1,25-34,Referral
CUST02249,136,3,1584.17,2,2,2,05_At-Risk (High Concern),Platinum,1,Tier 2,45+,Influencer
CUST02250,12,9,4855.7300000000005,5,5,5,01_Champions,Silver,3,Tier 3,45+,Marketplace
CUST02251,243,2,1716.8,1,1,2,06_At-Risk (Dormant),Silver,0,Tier 2,35-44,Instagram
CUST02252,123,4,2123.62,2,3,3,04_Needs Nurturing,None,2,Tier 1,18-24,Instagram
CUST02253,54,9,7748.2699999999995,3,5,5,02_Loyal & Engaged,Gold,2,Tier 2,35-44,Instagram
CUST02254,152,1,321.87,2,1,1,05_At-Risk (High Concern),Silver,1,Tier 3,35-44,Google Search
CUST02255,11,2,996.15,5,1,1,08_Unclassified,None,0,Tier 3,18-24,Marketplace
CUST02256,33,5,2662.73,4,4,3,02_Loyal & Engaged,None,1,Tier 2,18-24,Influencer
CUST02257,121,5,4038.65,2,4,4,04_Needs Nurturing,Silver,3,Tier 1,25-34,Influencer
CUST02258,259,4,2233.67,1,3,3,08_Unclassified,None,1,Tier 3,25-34,Instagram
CUST02259,1,3,1265.3000000000002,5,2,2,03_Promising,Gold,0,Tier 3,35-44,Organic
CUST02260,130,3,3309.0299999999997,2,2,4,05_At-Risk (High Concern),Silver,1,Tier 3,35-44,Marketplace
CUST02261,116,4,3277.19,2,3,4,04_Needs Nurturing,None,2,Tier 1,45+,Marketplace
CUST02262,158,3,2320.9,2,2,3,05_At-Risk (High Concern),Silver,1,Tier 2,25-34,Instagram
CUST02263,13,4,2761.95,5,3,3,03_Promising,None,0,Tier 2,25-34,Influencer
CUST02264,21,4,3526.1000000000004,4,3,4,02_Loyal & Engaged,Gold,1,Tier 3,35-44,Instagram
CUST02265,92,1,280.88,3,1,1,08_Unclassified,Silver,0,Tier 2,18-24,Instagram
CUST02266,10,2,1305.8899999999999,5,1,2,03_Promising,None,0,Tier 2,35-44,Influencer
CUST02267,48,3,3107.01,3,2,3,04_Needs Nurturing,None,2,Tier 2,25-34,Instagram
CUST02268,228,2,1421.47,1,1,2,06_At-Risk (Dormant),Gold,0,Tier 2,45+,Google Search
CUST02269,9,5,4266.35,5,4,4,01_Champions,Gold,1,Tier 2,25-34,Referral
CUST02270,2,8,5044.09,5,5,5,01_Champions,None,1,Tier 3,25-34,Google Search
CUST02271,57,3,2429.4,3,2,3,04_Needs Nurturing,None,1,Tier 2,25-34,Referral
CUST02272,4,12,9505.01,5,5,5,01_Champions,None,4,Tier 2,35-44,Instagram
CUST02273,224,2,1263.48,1,1,2,06_At-Risk (Dormant),None,0,Tier 1,25-34,Marketplace
CUST02274,131,2,897.32,2,1,1,05_At-Risk (High Concern),None,1,Tier 3,25-34,Marketplace
CUST02275,10,5,3201.3900000000003,5,4,4,01_Champions,Silver,0,Tier 3,35-44,Influencer
CUST02276,21,3,3155.9300000000003,4,2,4,03_Promising,Gold,2,Tier 2,45+,Google Search
CUST02277,279,2,3384.3,1,1,4,06_At-Risk (Dormant),None,0,Tier 2,45+,Influencer
CUST02278,177,2,937.17,2,1,1,05_At-Risk (High Concern),None,1,Tier 1,18-24,Instagram
CUST02279,8,5,3690.87,5,4,4,03_Promising,None,0,Tier 2,18-24,Google Search
CUST02280,206,1,1244.85,1,1,2,06_At-Risk (Dormant),None,0,Tier 3,25-34,Organic
CUST02281,181,2,1698.6799999999998,2,1,2,06_At-Risk (Dormant),None,0,Tier 2,25-34,Instagram
CUST02282,68,1,300.59,3,1,1,08_Unclassified,None,1,Tier 3,18-24,Google Search
CUST02283,193,4,1771.46,2,3,2,04_Needs Nurturing,None,0,Tier 3,35-44,Google Search
CUST02284,96,5,3144.28,3,4,4,02_Loyal & Engaged,Platinum,1,Tier 1,18-24,Instagram
CUST02285,7,3,2705.1,5,2,3,03_Promising,None,1,Tier 3,45+,Marketplace
CUST02286,303,2,2310.76,1,1,3,06_At-Risk (Dormant),None,0,Tier 1,18-24,Referral
CUST02287,8,10,8976.35,5,5,5,01_Champions,None,1,Tier 3,25-34,Instagram
CUST02288,34,6,5180.64,4,4,5,01_Champions,Gold,1,Tier 2,35-44,Marketplace
CUST02289,29,5,4732.09,4,4,4,02_Loyal & Engaged,None,1,Tier 1,25-34,Organic
CUST02290,54,6,6065.68,3,4,5,02_Loyal & Engaged,None,2,Tier 1,35-44,Marketplace
CUST02291,275,6,3936.09,1,4,4,08_Unclassified,Silver,0,Tier 2,25-34,Influencer
CUST02292,65,4,2077.06,3,3,2,04_Needs Nurturing,None,1,Tier 1,25-34,Marketplace
CUST02293,348,4,4413.400000000001,1,3,4,08_Unclassified,None,0,Tier 1,25-34,Referral
CUST02294,28,4,2304.54,4,3,3,02_Loyal & Engaged,Silver,1,Tier 2,35-44,Marketplace
CUST02295,27,3,1379.21,4,2,2,03_Promising,None,1,Tier 2,45+,Google Search
CUST02296,49,6,2765.41,3,4,3,02_Loyal & Engaged,None,2,Tier 1,35-44,Marketplace
CUST02297,88,1,389.45,3,1,1,08_Unclassified,Silver,0,Tier 3,25-34,Instagram
CUST02298,161,6,4073.9900000000002,2,4,4,04_Needs Nurturing,Gold,1,Tier 1,25-34,Organic
CUST02299,42,3,2280.2299999999996,4,2,3,03_Promising,None,0,Tier 1,18-24,Organic
CUST02300,43,4,3926.96,3,3,4,04_Needs Nurturing,None,0,Tier 1,18-24,Google Search
CUST02301,44,4,2621.46,3,3,3,02_Loyal & Engaged,Gold,0,Tier 1,25-34,Instagram
CUST02302,140,3,1243.3400000000001,2,2,2,05_At-Risk (High Concern),Silver,1,Tier 2,35-44,Organic
CUST02303,8,3,1910.7800000000002,5,2,2,03_Promising,None,1,Tier 2,18-24,Referral
CUST02304,97,6,2964.84,3,4,3,02_Loyal & Engaged,Silver,0,Tier 1,35-44,Marketplace
CUST02305,55,8,5659.8099999999995,3,5,5,04_Needs Nurturing,None,0,Tier 3,25-34,Organic
CUST02306,15,5,4951.4,5,4,5,02_Loyal & Engaged,None,1,Tier 2,35-44,Referral
CUST02307,25,4,2475.42,4,3,3,03_Promising,None,0,Tier 1,25-34,Organic
CUST02308,177,3,2021.26,2,2,2,06_At-Risk (Dormant),None,0,Tier 2,35-44,Google Search
CUST02309,623,1,359.12,1,1,1,06_At-Risk (Dormant),None,0,Tier 2,25-34,Marketplace
CUST02310,5,6,4707.25,5,4,4,02_Loyal & Engaged,None,2,Tier 2,25-34,Referral
CUST02311,261,6,2984.76,1,4,3,08_Unclassified,None,1,Tier 1,18-24,Google Search
CUST02312,266,7,4727.71,1,5,4,08_Unclassified,Silver,3,Tier 2,18-24,Marketplace
CUST02313,57,2,2018.81,3,1,2,08_Unclassified,Silver,0,Tier 1,35-44,Referral
CUST02314,42,3,1293.85,4,2,2,03_Promising,None,0,Tier 1,25-34,Referral
CUST02315,16,9,5693.16,5,5,5,01_Champions,None,3,Tier 3,45+,Referral
CUST02316,11,3,1691.12,5,2,2,03_Promising,None,0,Tier 1,25-34,Referral
CUST02317,12,9,7346.72,5,5,5,01_Champions,None,2,Tier 3,25-34,Referral
CUST02318,31,4,2331.4,4,3,3,02_Loyal & Engaged,Silver,0,Tier 2,18-24,Marketplace
CUST02319,8,2,1704.8600000000001,5,1,2,03_Promising,Silver,0,Tier 1,25-34,Marketplace
CUST02320,158,2,519.24,2,1,1,06_At-Risk (Dormant),None,0,Tier 2,18-24,Organic
CUST02321,233,6,4633.05,1,4,4,08_Unclassified,Silver,1,Tier 3,35-44,Google Search
CUST02322,8,5,3620.01,5,4,4,01_Champions,Silver,0,Tier 2,18-24,Organic
CUST02323,145,2,3391.66,2,1,4,05_At-Risk (High Concern),Gold,1,Tier 2,45+,Instagram
CUST02324,239,3,2455.75,1,2,3,05_At-Risk (High Concern),None,1,Tier 3,25-34,Influencer
CUST02325,50,6,2583.58,3,4,3,02_Loyal & Engaged,Silver,1,Tier 1,25-34,Organic
CUST02326,42,2,1457.13,4,1,2,03_Promising,None,0,Tier 2,18-24,Referral
CUST02327,221,3,1354.68,1,2,2,05_At-Risk (High Concern),None,1,Tier 1,25-34,Referral
CUST02328,47,2,1174.58,3,1,2,08_Unclassified,Gold,0,Tier 3,35-44,Marketplace
CUST02329,44,7,5595.5599999999995,3,5,5,02_Loyal & Engaged,Silver,1,Tier 2,35-44,Google Search
CUST02330,49,7,6338.45,3,5,5,02_Loyal & Engaged,Platinum,4,Tier 3,25-34,Organic
CUST02331,14,10,10588.12,5,5,5,01_Champions,Silver,1,Tier 2,25-34,Marketplace
CUST02332,31,5,5182.45,4,4,5,01_Champions,Gold,1,Tier 2,18-24,Influencer
CUST02333,17,2,1836.35,5,1,2,03_Promising,None,0,Tier 2,25-34,Referral
CUST02334,6,2,2073.62,5,1,2,03_Promising,Silver,0,Tier 2,18-24,Influencer
CUST02335,13,7,5104.16,5,5,5,01_Champions,None,0,Tier 2,18-24,Instagram
CUST02336,40,4,2489.16,4,3,3,03_Promising,None,0,Tier 2,25-34,Google Search
CUST02337,59,2,3092.29,3,1,3,08_Unclassified,None,0,Tier 1,25-34,Referral
CUST02338,32,5,4325.69,4,4,4,01_Champions,Gold,1,Tier 3,25-34,Instagram
CUST02339,49,6,3471.3100000000004,3,4,4,02_Loyal & Engaged,Silver,2,Tier 3,18-24,Instagram
CUST02340,30,9,7504.88,4,5,5,01_Champions,Gold,3,Tier 3,35-44,Organic
CUST02341,18,4,3924.35,5,3,4,03_Promising,None,0,Tier 2,25-34,Google Search
CUST02342,18,4,2753.79,5,3,3,02_Loyal & Engaged,Silver,1,Tier 2,35-44,Instagram
CUST02343,19,3,2412.08,4,2,3,03_Promising,Silver,0,Tier 2,25-34,Google Search
CUST02344,80,1,536.58,3,1,1,08_Unclassified,Silver,0,Tier 2,35-44,Referral
CUST02345,56,6,4144.54,3,4,4,04_Needs Nurturing,None,0,Tier 1,18-24,Influencer
CUST02346,4,4,1896.6000000000001,5,3,2,03_Promising,None,2,Tier 2,45+,Instagram
CUST02347,44,2,1433.49,3,1,2,08_Unclassified,None,0,Tier 1,35-44,Marketplace
CUST02348,48,5,6333.1900000000005,3,4,5,04_Needs Nurturing,None,0,Tier 1,25-34,Organic
CUST02349,7,4,2255.81,5,3,3,03_Promising,None,0,Tier 2,18-24,Referral
CUST02350,52,4,4127.55,3,3,4,04_Needs Nurturing,None,0,Tier 1,25-34,Marketplace
CUST02351,300,1,1592.34,1,1,2,06_At-Risk (Dormant),None,0,Tier 1,25-34,Organic
CUST02352,3,6,3347.93,5,4,4,03_Promising,None,0,Tier 2,35-44,Organic
CUST02353,38,6,4437.26,4,4,4,02_Loyal & Engaged,None,1,Tier 3,18-24,Google Search
CUST02354,10,4,2537.79,5,3,3,03_Promising,None,0,Tier 1,25-34,Google Search
CUST02355,39,10,5047.05,4,5,5,02_Loyal & Engaged,None,3,Tier 3,35-44,Organic
CUST02356,25,4,2105.75,4,3,3,02_Loyal & Engaged,Silver,0,Tier 1,35-44,Instagram
CUST02357,50,9,8878.33,3,5,5,02_Loyal & Engaged,Gold,2,Tier 2,45+,Google Search
CUST02358,133,3,2849.58,2,2,3,05_At-Risk (High Concern),Silver,3,Tier 2,25-34,Google Search
CUST02359,41,7,4573.04,4,5,4,01_Champions,Gold,0,Tier 1,25-34,Influencer
CUST02360,100,2,830.9399999999999,3,1,1,08_Unclassified,None,0,Tier 3,35-44,Google Search
CUST02361,104,1,430.86,3,1,1,08_Unclassified,Silver,0,Tier 1,25-34,Referral
CUST02362,28,3,2557.13,4,2,3,03_Promising,Platinum,0,Tier 2,25-34,Influencer
CUST02363,58,3,2634.29,3,2,3,04_Needs Nurturing,None,1,Tier 2,25-34,Google Search
CUST02364,23,3,1775.96,4,2,2,03_Promising,None,1,Tier 1,25-34,Google Search
CUST02365,45,6,4612.96,3,4,4,04_Needs Nurturing,None,0,Tier 1,18-24,Organic
CUST02366,10,7,3826.58,5,5,4,03_Promising,None,0,Tier 1,35-44,Marketplace
CUST02367,4,6,3779.01,5,4,4,02_Loyal & Engaged,Platinum,1,Tier 1,25-34,Organic
CUST02368,218,4,4203.85,1,3,4,08_Unclassified,Silver,3,Tier 1,25-34,Instagram
CUST02369,36,2,1855.0600000000002,4,1,2,03_Promising,None,0,Tier 1,18-24,Referral
CUST02370,60,4,2668.98,3,3,3,02_Loyal & Engaged,None,1,Tier 3,35-44,Referral
CUST02371,27,5,4252.84,4,4,4,01_Champions,Silver,2,Tier 1,25-34,Google Search
